f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,label
0.0,0.0,0.0,-0.1415263,-0.05571267,0.1914277,-0.31882483,0.043159656,0.28777656,-0.43198738,0.21116287,0.32593152,-0.51914537,0.3699062,0.32929572,-0.4719833,-0.17813241,0.3569218,-0.51526034,0.18219495,0.4193606,-0.47286803,0.41688913,0.38910478,-0.39392796,0.57806695,0.36414698,-0.53938013,-0.07936814,0.25653356,-0.58353055,0.4005725,0.3315839,-0.53473115,0.65035677,0.2410638,-0.44168082,0.801833,0.15607147,-0.58939224,0.049865022,0.1639842,-0.6214002,0.5476802,0.20830257,-0.5317592,0.7725462,0.10778048,-0.42060757,0.87454545,0.022745308,-0.60622275,0.21856368,0.0874986,-0.62347084,0.5699759,0.11808643,-0.5569122,0.75764173,0.10760907,-0.47891542,0.87326694,0.08969378,0.0,0.0,0.0,0.24979961,-0.04046311,-0.093615815,0.4622455,-0.24280149,-0.111415446,0.52452767,-0.5087078,-0.1309103,0.6118773,-0.6870728,-0.14837047,0.37180233,-0.4954716,0.017950458,0.4606779,-0.65795267,-0.066455916,0.5425351,-0.7488025,-0.12638614,0.61394686,-0.77374095,-0.1561864,0.24833438,-0.57161075,0.0219217,0.3405252,-0.81270504,-0.10845507,0.4156397,-0.8156804,-0.18268563,0.46571139,-0.74098265,-0.20148736,0.102460496,-0.60554576,0.006489363,0.20163196,-0.7703613,-0.18403116,0.17606175,-0.529891,-0.22044738,0.13357118,-0.30103165,-0.18400185,-0.06879567,-0.6113373,-0.010979495,0.04584565,-0.70890045,-0.17449695,0.05806048,-0.51300615,-0.19828412,0.03478387,-0.3319346,-0.17164585,No
0.0,0.0,0.0,-0.101439446,0.118705034,0.23987477,-0.25626093,0.20998815,0.38071808,-0.32404783,0.31716928,0.46188956,-0.38228694,0.42629346,0.5198374,-0.50001675,0.050510235,0.4013329,-0.5206079,0.41140714,0.47040236,-0.45815668,0.6265148,0.4526046,-0.3711846,0.76697195,0.44115674,-0.52809876,0.078519784,0.29111218,-0.54359853,0.49389657,0.38123983,-0.46495634,0.7216337,0.33124045,-0.36404353,0.86213154,0.28467944,-0.53821373,0.15985125,0.18757579,-0.57867706,0.56063575,0.25398648,-0.4856466,0.7903372,0.20782016,-0.3841204,0.9084768,0.16468567,-0.53667367,0.2898307,0.10111432,-0.5948407,0.5795668,0.14935417,-0.5123191,0.74438447,0.16052276,-0.4171369,0.8489746,0.16410536,0.0,0.0,0.0,0.2455488,-0.03132143,-0.09066235,0.46148497,-0.23700419,-0.10708526,0.52342975,-0.50519687,-0.12439818,0.6115481,-0.6797128,-0.14087392,0.37187102,-0.4980099,0.0041161524,0.46128154,-0.66572076,-0.07692535,0.5444561,-0.74930024,-0.131269,0.61881334,-0.76969457,-0.15697218,0.24674658,-0.56918335,0.007993505,0.34207028,-0.81200266,-0.115746394,0.41804007,-0.80794215,-0.18076876,0.47192582,-0.7323251,-0.19393551,0.10116617,-0.5998728,-0.005884816,0.20522729,-0.7616045,-0.18939748,0.17178997,-0.51560175,-0.2170051,0.12620144,-0.28934267,-0.17611542,-0.06859131,-0.6030086,-0.021590844,0.046719056,-0.69998467,-0.17765933,0.054384727,-0.5017795,-0.19421558,0.030423965,-0.32347143,-0.16366908,No
0.0,0.0,0.0,0.24307288,-0.026419595,-0.09169164,0.463482,-0.2323364,-0.10806248,0.5268084,-0.50207245,-0.12529689,0.61765414,-0.6807043,-0.14137036,0.37706253,-0.49346992,0.01084721,0.46879312,-0.65383476,-0.067469746,0.55258006,-0.74049824,-0.120421775,0.6273883,-0.76496243,-0.14565843,0.2546093,-0.5670224,0.015178409,0.35164133,-0.80688345,-0.10426221,0.42757228,-0.8073152,-0.16787396,0.47967947,-0.73535424,-0.18032406,0.11013456,-0.6004825,0.00085404306,0.2129768,-0.7622385,-0.17990029,0.17998818,-0.519063,-0.21010223,0.13453954,-0.2936092,-0.17160939,-0.058989793,-0.60653573,-0.015420813,0.054349735,-0.70088667,-0.17049368,0.06230143,-0.5032537,-0.18970856,0.03958305,-0.32335362,-0.16147059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.0,0.0,0.0,0.2450393,-0.035184033,-0.09015174,0.4578149,-0.24479885,-0.10846268,0.5213105,-0.5186033,-0.12810235,0.6185995,-0.6916279,-0.14659502,0.3741905,-0.49740797,0.004680141,0.46499512,-0.663708,-0.07840945,0.5510374,-0.7420558,-0.134279,0.63179547,-0.7581387,-0.16143125,0.25193048,-0.5733001,0.007737305,0.34575102,-0.81342167,-0.113014966,0.4257285,-0.81565434,-0.17671725,0.48489276,-0.7439584,-0.19172771,0.10805374,-0.6061896,-0.0076387106,0.20675518,-0.7679389,-0.18867742,0.17804298,-0.5288388,-0.21759468,0.1361579,-0.3021869,-0.1802098,-0.061032794,-0.6110299,-0.025181595,0.052337095,-0.70715284,-0.18029286,0.06436016,-0.51114637,-0.19913605,0.043717444,-0.33094418,-0.171669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.0,0.0,0.0,0.24517937,-0.037210684,-0.084333956,0.45648497,-0.25353464,-0.10238764,0.51827437,-0.5290501,-0.12297694,0.6158364,-0.6976741,-0.14241262,0.36566624,-0.49528968,0.0029341727,0.45093575,-0.672374,-0.08344293,0.5349808,-0.7565003,-0.13972504,0.61327094,-0.7721364,-0.16644563,0.24290584,-0.5710664,0.0018631386,0.33937606,-0.8218964,-0.122876555,0.42609808,-0.8255858,-0.18628265,0.49102193,-0.7565144,-0.20021378,0.099293105,-0.60247844,-0.016660145,0.20016229,-0.78782684,-0.20218825,0.17298669,-0.5345747,-0.22493404,0.1308383,-0.29864523,-0.18182486,-0.06934266,-0.6040031,-0.03667387,0.042442635,-0.7072977,-0.19502607,0.0558285,-0.50767905,-0.20941138,0.035743773,-0.32841918,-0.17759192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.0,0.0,0.0,0.24947947,-0.042701855,-0.083941564,0.46161196,-0.25655013,-0.09454891,0.5209731,-0.5295782,-0.1081388,0.607473,-0.70225286,-0.12037226,0.37637052,-0.5052269,0.026591675,0.46230102,-0.67580986,-0.05206438,0.5398831,-0.7643097,-0.107704185,0.60692114,-0.78341216,-0.13383606,0.25317174,-0.5781898,0.02903664,0.34439754,-0.8177988,-0.09150818,0.4186,-0.82513523,-0.15985566,0.4701671,-0.7550494,-0.17504004,0.10874041,-0.60990065,0.012729147,0.20567894,-0.7744027,-0.16846685,0.17566398,-0.53243846,-0.20214002,0.13349424,-0.3025055,-0.16510163,-0.06071962,-0.61258364,-0.0050782035,0.047466718,-0.70878756,-0.16162963,0.056234393,-0.51495737,-0.1834158,0.03612757,-0.33532915,-0.15589368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.0,0.0,0.0,0.24232629,-0.035923168,-0.0852547,0.4557857,-0.24230482,-0.101228714,0.52737576,-0.5032479,-0.120572306,0.63225204,-0.6691153,-0.13855621,0.3662344,-0.5045763,0.024593111,0.44794482,-0.6793041,-0.05253525,0.5282248,-0.76733905,-0.10675242,0.6001548,-0.78877354,-0.13285492,0.24813093,-0.57218444,0.026675092,0.3382254,-0.8094526,-0.09015006,0.41238105,-0.8120155,-0.15582685,0.46418715,-0.7438296,-0.17052576,0.10672889,-0.60164434,0.009731324,0.20792231,-0.76181066,-0.16687398,0.18090065,-0.5216596,-0.19983044,0.14050457,-0.29737413,-0.16425821,-0.05910839,-0.6064292,-0.009081798,0.05343848,-0.6974834,-0.16080329,0.06268773,-0.5045618,-0.1826624,0.04135715,-0.32887745,-0.15695266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.0,0.0,0.0,0.24748206,-0.03711501,-0.06800203,0.4597299,-0.2279645,-0.08452972,0.5512448,-0.45890915,-0.10564528,0.6788272,-0.5795097,-0.1277897,0.34722233,-0.47766963,0.0047049853,0.42282674,-0.65118116,-0.05374688,0.48982552,-0.74811023,-0.09081092,0.56547004,-0.8170449,-0.1126111,0.2365994,-0.5473974,0.0026569522,0.3214834,-0.7555264,-0.08811976,0.40913802,-0.78762496,-0.13454194,0.4914468,-0.78980243,-0.14900324,0.10145047,-0.5769004,-0.013690027,0.20231295,-0.749502,-0.16641948,0.1791356,-0.51397854,-0.18858655,0.14519547,-0.30657777,-0.15741448,-0.052589078,-0.58178526,-0.030910753,0.05623993,-0.66794276,-0.16588338,0.07429946,-0.4830977,-0.18475889,0.05999716,-0.31968468,-0.16486444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.0,0.0,0.0,0.2438726,-0.039568067,-0.064571306,0.4538626,-0.22775789,-0.07676633,0.5437926,-0.44923362,-0.09508738,0.6595059,-0.569652,-0.114527754,0.33604795,-0.479457,0.014412368,0.41533136,-0.6523679,-0.040996626,0.48383412,-0.7526993,-0.075751774,0.5568176,-0.8251393,-0.09539042,0.22687057,-0.54534817,0.011492964,0.31339034,-0.7405195,-0.08160651,0.3900077,-0.7862204,-0.1330937,0.46022317,-0.8039657,-0.15013401,0.09283817,-0.57516503,-0.0052693994,0.19763377,-0.7358551,-0.16178857,0.17065455,-0.49901783,-0.187394,0.13370186,-0.29228655,-0.15626863,-0.06168467,-0.5797962,-0.022132145,0.049909186,-0.6658161,-0.16058373,0.0658265,-0.48169687,-0.18109716,0.04883748,-0.3171062,-0.16098548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.0,0.0,0.0,0.23420474,-0.029312832,-0.07345231,0.45458138,-0.2607307,-0.08426305,0.50512254,-0.5552517,-0.096735634,0.505128,-0.72861934,-0.1094934,0.3740752,-0.48968765,-0.007246521,0.47038227,-0.66458917,-0.071093515,0.5569867,-0.7265968,-0.11115789,0.6433585,-0.7538854,-0.13321672,0.2591022,-0.56114113,-0.0071805613,0.3547606,-0.7639711,-0.10092688,0.44536898,-0.7680451,-0.14314258,0.52415895,-0.7425706,-0.15496403,0.12097995,-0.59447354,-0.021601643,0.23733734,-0.78071606,-0.1824866,0.19647126,-0.52805656,-0.19349355,0.14325452,-0.30731353,-0.1528627,-0.0377167,-0.5977614,-0.037370723,0.076041065,-0.7118648,-0.18028767,0.075923674,-0.51794314,-0.18949261,0.045322392,-0.34042206,-0.16154517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.0,0.0,0.0,0.23743884,-0.036120627,-0.08653012,0.45325106,-0.27809337,-0.10030265,0.48126817,-0.57524496,-0.11133085,0.4436376,-0.7650178,-0.12080964,0.35839477,-0.47298437,-0.0059303776,0.465562,-0.640044,-0.064123206,0.546807,-0.7196803,-0.10017664,0.6305801,-0.76668286,-0.1206905,0.24564008,-0.5598787,0.0009442408,0.3353308,-0.7580641,-0.08638757,0.43127573,-0.7814115,-0.12590994,0.51765144,-0.76649,-0.13812096,0.10765702,-0.60636663,-0.008948626,0.22315845,-0.77763206,-0.16865848,0.18560982,-0.52820486,-0.18644714,0.13566297,-0.30466032,-0.1512331,-0.04844679,-0.6226636,-0.020825712,0.0647669,-0.71717155,-0.16710041,0.06646115,-0.51681745,-0.18433683,0.037152506,-0.33695516,-0.16267723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.0,0.0,0.0,0.24942747,-0.032345936,-0.096972644,0.47482738,-0.2699327,-0.114602014,0.5188429,-0.58234423,-0.13079396,0.50746715,-0.77732754,-0.14560299,0.3649333,-0.4748398,0.022475434,0.46568546,-0.6392089,-0.04295635,0.5461047,-0.738329,-0.087883785,0.6175766,-0.7785353,-0.11172257,0.24341927,-0.5563595,0.03199049,0.33109775,-0.7926828,-0.085283786,0.4144121,-0.7975091,-0.15066892,0.47093764,-0.73384553,-0.16696866,0.10022757,-0.5981398,0.02277896,0.21119915,-0.7952591,-0.16147974,0.17717381,-0.5475171,-0.20002401,0.12448254,-0.310911,-0.16786839,-0.06102085,-0.6127064,0.0121726645,0.05337182,-0.72178376,-0.14993156,0.05615878,-0.5252935,-0.18035993,0.026340868,-0.34063873,-0.16214387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.0,0.0,0.0,0.25687093,-0.035684958,-0.09764776,0.48395827,-0.2756524,-0.11523944,0.5248923,-0.59386647,-0.13164088,0.50435054,-0.784529,-0.14774118,0.3755051,-0.49149388,0.023791328,0.4722475,-0.6508497,-0.037583057,0.55092794,-0.7380068,-0.08120194,0.6253442,-0.7732798,-0.104799725,0.2498533,-0.57495713,0.03450555,0.3384828,-0.802317,-0.06948288,0.41855374,-0.80974686,-0.12697749,0.47550324,-0.7541988,-0.14133653,0.10285231,-0.61556053,0.025672326,0.21209008,-0.8117175,-0.15050162,0.17572817,-0.559889,-0.18607087,0.12251222,-0.31577647,-0.15407734,-0.06327107,-0.6259826,0.01507708,0.04663854,-0.7435258,-0.14193079,0.051767647,-0.549461,-0.16937353,0.024054572,-0.35826442,-0.15007585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.0,0.0,0.0,0.2707582,-0.018862426,-0.07967081,0.49509436,-0.2161709,-0.08760048,0.58007437,-0.47903794,-0.10043788,0.68914324,-0.6434502,-0.111615516,0.37917116,-0.49452108,0.050600845,0.44400734,-0.69207585,-0.01092588,0.5028627,-0.7986698,-0.058889724,0.55354583,-0.82861674,-0.0835545,0.25600922,-0.56940734,0.05337695,0.33530718,-0.81374335,-0.051570963,0.4055902,-0.82133126,-0.1211438,0.44745007,-0.74888134,-0.14099252,0.1122996,-0.59952265,0.036918733,0.20180511,-0.7982431,-0.13158643,0.18290259,-0.56623685,-0.17590395,0.1431208,-0.33292642,-0.15090649,-0.056203466,-0.60164964,0.019266227,0.046830714,-0.7182096,-0.13187663,0.06276982,-0.53668714,-0.16433743,0.04636389,-0.35317835,-0.14781412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.0,0.0,0.0,0.26688108,-0.03188954,-0.06682662,0.48179105,-0.21266948,-0.0712849,0.5618962,-0.46248078,-0.08269834,0.6572725,-0.6287344,-0.094064824,0.37016803,-0.47478902,0.04346154,0.43824774,-0.6643235,-0.016788017,0.5006068,-0.7736932,-0.06233641,0.56015277,-0.82381326,-0.086950764,0.25411335,-0.54956746,0.0389922,0.331487,-0.7806809,-0.06081947,0.40544513,-0.80777836,-0.12343025,0.4590705,-0.7634725,-0.14281648,0.11530904,-0.5796939,0.017337056,0.19707885,-0.76522416,-0.14252377,0.1804781,-0.54095465,-0.1784454,0.14750402,-0.31654987,-0.15224208,-0.04850231,-0.58276564,-0.005261439,0.046108317,-0.6997084,-0.14600961,0.06283245,-0.5275102,-0.17000133,0.049086988,-0.35454357,-0.15090963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.0,0.0,0.0,0.2704864,-0.036348004,-0.065551,0.4765761,-0.22362708,-0.068066426,0.54877645,-0.47823426,-0.07909102,0.6458374,-0.63835365,-0.08909308,0.37446424,-0.4764917,0.057261344,0.44637573,-0.678352,-0.009415021,0.50990444,-0.78880364,-0.06079439,0.5635768,-0.8215647,-0.08609697,0.25602508,-0.5494666,0.051588703,0.33596236,-0.7945067,-0.056971576,0.40821004,-0.8242901,-0.1285601,0.4553046,-0.7690395,-0.14978544,0.1160592,-0.5783475,0.027966116,0.19704825,-0.76223826,-0.1383424,0.17747417,-0.53853214,-0.17993174,0.13975023,-0.31043997,-0.15333746,-0.048846792,-0.5833096,0.003623591,0.046384778,-0.69951034,-0.14046958,0.061748546,-0.5269771,-0.16604036,0.04560065,-0.3542879,-0.14519058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.0,0.0,0.0,0.26411578,-0.04284023,-0.06708932,0.47003934,-0.22951256,-0.07203721,0.5440473,-0.4840576,-0.08409709,0.64081943,-0.6452444,-0.09607208,0.36507526,-0.4746078,0.037426315,0.43105134,-0.665358,-0.028929397,0.49243927,-0.7744107,-0.07874505,0.5502965,-0.82823676,-0.105818704,0.24714264,-0.5509483,0.032304313,0.32649267,-0.78015155,-0.07266057,0.40071905,-0.81275517,-0.13716269,0.45461172,-0.77761936,-0.15797968,0.10706371,-0.5810766,0.010220033,0.18359502,-0.7639223,-0.15350743,0.1671607,-0.53785884,-0.18729869,0.13396302,-0.31305644,-0.15893339,-0.056682173,-0.5843095,-0.012998473,0.03835424,-0.69739956,-0.15587416,0.056969818,-0.52356213,-0.17775378,0.043185245,-0.35128284,-0.15657996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.0,0.0,0.0,0.26218608,-0.05046975,-0.06870917,0.46001175,-0.2443782,-0.07511392,0.5252969,-0.4970003,-0.08888256,0.6262712,-0.65749246,-0.10232418,0.36649182,-0.4683182,0.048398647,0.43846148,-0.6463467,-0.01528897,0.50103545,-0.7565236,-0.06502126,0.56231564,-0.8216246,-0.09345679,0.24960068,-0.54619676,0.04450463,0.3320875,-0.75793064,-0.05789982,0.40319562,-0.80204576,-0.12600972,0.4579558,-0.7880832,-0.15123059,0.10890722,-0.5786008,0.02281705,0.1884375,-0.7542323,-0.14069533,0.17002705,-0.5365837,-0.18023214,0.13642551,-0.31805152,-0.15676051,-0.054865353,-0.5886693,1.01872e-05,0.039097793,-0.697077,-0.14350416,0.05912879,-0.52682585,-0.17013174,0.04641434,-0.3567465,-0.1531665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.0,0.0,0.0,0.26476255,-0.05317122,-0.06887544,0.45678487,-0.241952,-0.074472584,0.5214757,-0.48847225,-0.08763373,0.61376894,-0.64834696,-0.099666014,0.36701623,-0.48485553,0.049974356,0.441006,-0.66827434,-0.01598222,0.50208694,-0.77312845,-0.06838507,0.5598037,-0.8228386,-0.09775663,0.24908184,-0.5553606,0.046469826,0.32353133,-0.76650834,-0.062915646,0.39380944,-0.79747665,-0.13646239,0.44977123,-0.76432306,-0.16357027,0.107462175,-0.58079356,0.02540277,0.19061741,-0.74760664,-0.14328763,0.17258094,-0.5304993,-0.18603992,0.13837577,-0.3119763,-0.16280352,-0.056587048,-0.5821748,0.0032383404,0.0424596,-0.68629825,-0.14784445,0.06246037,-0.5138477,-0.17867562,0.047775526,-0.34213528,-0.16211502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
0.0,0.0,0.0,0.2481025,-0.044431362,-0.08377679,0.44386393,-0.2504966,-0.09716442,0.5050552,-0.50044936,-0.114060625,0.59705687,-0.65694636,-0.12916303,0.35684726,-0.4797062,0.027010197,0.43778405,-0.65439117,-0.04335762,0.5077418,-0.75531745,-0.0938468,0.57706714,-0.80757016,-0.12175376,0.24098496,-0.55165035,0.029973058,0.31827936,-0.7607951,-0.08412842,0.39195323,-0.7959246,-0.15274666,0.45336014,-0.7745489,-0.1760151,0.101245046,-0.5823685,0.014461359,0.18807754,-0.7453707,-0.16313598,0.16485369,-0.51131046,-0.2013041,0.12999383,-0.287693,-0.17236017,-0.0604304,-0.5894128,-0.0027883423,0.039834887,-0.68240625,-0.16069801,0.05621143,-0.499803,-0.191061,0.039410304,-0.33024105,-0.17310223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
